index,Vietnamese,Rating,emotion
5103,sản phẩm khi nhận ko phun được hơi nước. đêm nghị bên công ty hỗ trợ,1,negative
5104,Sản phẩm lỗi và đã được nhà bán hàng đổi hàng mới xài được. Nếu thời gian đổi trả nhanh hơn thì cảm xúc mua hàng của khách sẽ tốt hơn.,5,positive
5105,"Sản phẩm mẫu mã đẹp, hài lòng , thời gian giao hàng hơi lâu chắc do vận chuyển xa . Hàng nhận được tốt, ko bị móp méo",5,positive
5106,sản phẩm mới dùng đc vài lần thấy ok đẹp,5,positive
5107,"san pham móp méo,trước khi đóng gói đã chát với shop để ktra sản phẩm nhưg đến khi nhận vẫn hàg méo như bao người mua khác.",1,negative
5108,"Sản phẩm này rất là chất lượng cao, giao hàng nhanh chóng, đóng gói sản phẩm kỹ lưỡng. 5 sao..",5,positive
5109,"Sản phẩm nhận được giống như mô tả. Đóng gói chắc chắn, giao Hàng nhanh. Chưa dùng nên chưa biết độ bền thế nào.",5,positive
5110,"Sản phẩm nhận được rất OK , lazada đóng gói cẩn thận , giao hàng nhanh vừa đặt hôm qua sáng nay đã nhận được , chất lượng sản phẩm thì phải sử dụng mới biết được",5,positive
5111,"sản phẩm nhìn ban đầu thấy ổn chưa xử dụng nên chưa đa hs giá gì nhiều, aaaaaaaaaaaaaaaaaaaa",5,positive
5112,"sản phẩm nhìn rất đẹp ,phần để xay sinh tố rất mạnh,nhưng phần máy ép khoing êm lắm,nước ép ra không chảy ra hết cối phải nghiêng mới đổ ra được, cũng tặng shop 5 sao",5,positive
5113,"sản phẩm nhìn rất đẹp dày dặn. màu sắc sang trọng lắm lun nè. Mình đã nấu thử món chè đậu đen, 20' là có chè ăn rồi. Mới sử dụng thấy cũng ưng bụng. Hi vọng chất lượng sử dụng lâu dài. Đóng gói sp kĩ và giao hàng cũng nhanh",5,positive
5114,"sản phẩm nhìn sang, cầm chắc tay, chưa xài nên chưa biết ntn",5,positive
5115,"sản phẩm như hình , đã dùng thử thấy ok, tốt",5,positive
5116,"sản phẩm như hình , đẹp, nhìn chắc chắn",5,positive
5117,Sản phẩm như mô tả Rẻ đẹp Mua lazada mall nên rất yên tâm Sẽ tiếp tục ủng hộ shop,5,positive
5118,"Sản phẩm như mô tả,xài rất ổn mua sale chỉ 558k 3 món,đóng gói rất cẩn thận ko bị chày xước móp méo ,ytam Mua nha mn",5,positive
5119,"Sản phẩm như mô tả. Đường kính 26.5cm, cao 4.6cm. Cầm nhẹ tay, chống dính tốt, màu cũng đẹp nữa.",5,positive
5120,"Sản phẩm như quảng cáo, đẹp, SP chắc chắn. cho 5 sao",5,positive
5121,"sản phẩm như quảng cáo,rất đẹp,giao hàng nhanh.",5,positive
5122,"Sản phẩm nồi không có điểm báo nhiệt nhưng hình ảnh quảng cáo chung chung dễ gây nhầm lẫn, giao hàng hỏa tốc miễn phí rất nhanh,hàng do lazada đóng gói tốt, nồi đẹp, chất lượng.",5,positive
5123,"Sản phẩm OK , giao hàng nhanh",5,positive
5124,"Sản phẩm ok lắm nha mọi người
Vận chuyển nhanh
Shiper thân thiện
Cho năm sao cho sản phẩmmmmmmmm",5,positive
5125,"Sản phẩm ok, đẹp, chưa nấu thử nên chưa đánh giá chất lượng thế nào . Nhưng thấy giao sản phẩm không bị trầy xước hay móp méo.Vận chuyển giao hàng khá nhanh.",5,positive
5126,"sản phẩm OK, giao hàng nhanh chóng, rất ưng ý. tặng shop 5sao ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",5,positive
5127,"Sản phẩm ok, giao hàng nhanh, đóng gói ok, giá cả hợp lý",5,positive
5128,san phâm phu hop với mức giá giao hàng nhanh.Đóng gói cẩn thận !chảo hơi mỏng.hơi xước chút nhưng chấp nhận được,5,positive
5129,sản phẩm quá đẹp!!!,5,positive
5130,"Sản phẩm quà nhưng rất tốt , đẹp , bền cám ơn shop ……………………………………………………………….. xxzzzzzzzzzzzzzzzzzzzzzzzz",5,positive
5131,sản phẩm quá tốt khỏi phải chê nhé các bạn ơi! ủng hộ cho lần sau! thanksssss,5,positive
5132,"Sản phẩm quá tuyệt vời: Bền, đẹp, chắc chắn và rất dễ sử dụng ,",5,positive
5133,"Sản phẩm rất chất lượng, săn được giảm giá vui lắm cảm ơn shop và shipper.",5,positive
5134,"Sản phẩm rất đẹp, chống dính tốt . Mình đã mua 1 nồi, 1 chảo và 1 combo như vậy. Rất rất rất thích luôn",5,positive
5135,"Sản phẩm rất đẹp, đóng gói cẩn thận đến hai lớp luôn, rất ưng ý.",5,positive
5136,"Sản phẩm rất đẹp, gia đình nhà mình rất thích, sẽ ủng hộ Lazada và shop tiếp tục",5,positive
5137,"Sản phẩm rất đẹp, giao hàng nhanh, đóng gói cẩn thận mình rất thích❤️",5,positive
5138,"Sản phẩm rất đẹp, màu sắc sang trọng, cầm nặng tay, nói chung sp xịn xò lắm. Được mua giá km, còn được tặng máy xay thịt. Thích ghê luôn ❤️",5,positive
5139,"Sản phẩm rất đẹp, sang trọng",5,positive
5140,"Sản phẩm rất đẹp. Cao và cứng cáp. Đã test thử phun hơi nóng rất mạnh, ko bị trào nước ở dưới bình chứa. Được tặng chảo chóng dính xịn xò màu siêu đẹp 💯💯💯💯 Hình ảnh mang tính chất nhận xu 🤣",5,positive
5141,"sản phẩm rất là ưng ý, rất đẹp, chắc chắn",5,positive
5142,Sản phẩm rất OK Đống gói cẩn thận Giá trung bình,5,positive
5143,sản phẩm rất ok mẫu mã đẹp giao hàng nhanh mọi người nên mua sản phẩm này nhé,5,positive
5144,"Sản phẩm rất tốt , đã nhận được quà khuyến mãi sau nửa tháng nhận hàng , nhưng hãng nên xem xét lại dịch vụ khách hàng , chậm chạp trong xử lý thắc mắc của khách hàng gây hiểu lầm không đáng có .",5,positive
5145,sản phẩm rất tốt thanks shop,5,positive
5146,"Sản phẩm rất tốt, giao hàng nhanh, đóng gói cẩn thận, mua được giá tốt từ chương trình cơn mưa chảo",5,positive
5147,"Sản phẩm rất tốt, rất là đáng để sử dụng, mua trong đợt sale nên được giá rất là phải chăng good",5,positive
5148,sản phẩm rất tốt.đẹp.rất tiện luôn.săn 2tr3 rất hài lòng,5,positive
5149,"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.",5,positive
5150,"Sản phẩm sử dụng rất tốt, máy chạy êm, thời gian nấu nhanh. Sữa ngon, rất đáng tiềnnnnnnnnnnnn",5,positive
5151,"Sản phẩm sử dụng tốt, hài lòng, khuyến khích không nên chiên cá vì rất tanh , còn lại thì rất ổn!",5,positive
5152,"Sản phẩm tặng bị móp, chú shipper giao hàng nhiệt tình, đóng gói cẩn thận, giao hàng nhanh…",5,positive
5153,Sản phẩm tặng kèm khi mua chảo không dính Tefal. Hàng xuất xứ Đức. Thanks Tefal!,5,positive
5154,Sản phẩm Tefal thiết kế đẹp,5,positive
5155,"Sản phẩm Tefal thiết kế rất đẹp, phong cách châu âu. Sử dụng thuận tiện khi đun, có hiển thị nhiệt độ nước cũng như chức năng an toàn cho khách hàng. An tâm cho sức khỏe gia đình khi sử dụng nước. Sẽ cân nhắc để mua thêm sản phẩm khác",5,positive
5156,"Sản phẩm Tefal thiết kế rất đẹp, phong cách châu âu. Sử dụng thuận tiện khi nấu được cơm, cháo, soup... Cơm rất ngon dẻo thơm chín đều. An tâm cho sức khỏe gia đình khi sử dụng. Sẽ cân nhắc để mua thêm sản phẩm khác",5,positive
5157,"sản phẩm tốt , có điều bị móp chút nhìn kĩ mới thấy , vẫn cho shop 5 sao",5,positive
5158,sản phẩm tốt cảm ơn shop gởi tặng bàn ủi hơi nước quá tuyệt vời,5,positive
5159,Sản phẩm tốt cám ơn shop Sản phẩm tốt cám ơn shop Sản phẩm tốt cám ơn shop Sản phẩm tốt cám ơn shop,5,positive
5160,"Sản phẩm tốt chống dính cực tốt, một điểm trừ nhỏ là đáy hơi lồi ở giữa, ship hàng nhanh đáng mua",4,positive
5161,"Sản phẩm tốt đóng gói kỹ càng giao hàng nhanh dễ sử dụng sản phẩm chất lượng, tsb laz dài quá viết mãi mới hết",5,positive
5162,sản phẩm tốt giao hàng nhanh,5,positive
5163,Sản phẩm tốt giao hàng nhanh chóng tiện lợi đóng gói kỹ càng sản phẩm dễ sử dụng an toàn nhanh chóng,5,positive
5164,san phảm tốt giao hàng nhanh chóng trong mùa dịch,5,positive
5165,Sản phẩm tốt máy dùng OK ak,5,positive
5166,Sản phẩm tốt rất vừa ý và hài lòng. Thời gian giao hàng nhanh chóng. Shop đóng gói cận thận. Sẽ ủng hộ tiếp trong thời gian tới,5,positive
5167,"Sản phẩm tốt, chắn chắn như quảng cáo. Giao hàng nhanh. sẽ ủng hộ shop tiếp ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",5,positive
5168,"Sản phẩm tốt, chất lượng. Giao hàng cũng nhanh. Đóng gói kỹ, chắc chắn.",5,positive
5169,"sản phẩm tốt, dao đẹp, mua canh sale nồi cơm điện tử nên được tặng kèm. Giao hàng khá nhanh",5,positive
5170,"Sản phẩm tốt, đẹp. Giao hàng nhanh. Chưa rõ lắm về cách sử dụng. Nấu cháo xả hơi áp suất thì nước xì ra ở van xả",4,positive
5171,"Sản phẩm tốt, đúng mô tả. Chuẩn bị hàng nhanh",5,positive
5172,"sản phẩm tốt, giao hàng nhanh",5,positive
5173,"sản phẩm tót, giao hàng nhanh ^^",5,positive
5174,"Sản phẩm tốt, giao hành nhanh, đóng gói cực kì cẩn thận",5,positive
5175,"Sản phẩm tốt, mẫu mã đẹp 👍👍👍👍👍👍👍👍👍👍👍👍😛😛👍👍😑💪💪💪💪💪💪💪💪😑😑😑😑",5,positive
5176,"Sản phẩm tốt, mình rất ưng ý, phù hợp cho gia đình 2-4 người. Bếp nhà mình là bếp từ châu âu nên bị kén nồi, mình mua một bộ nồi thuỷ tinh xong ko sử dụng dc. May quá tefal đang sale bộ này, nhưng sp ko có kèm quà tặng như hình. Cập nhật: nhân viên CSKH của Tefal đã liên hệ để hỗ trợ gửi quà tặng. Cám ơn shop và bạn nhân viên gọi cho mình, đã hỗ trợ rất nhiệt tình.",5,positive
5177,"Sản phẩm tốt, sắc và đẹp. Tuy nhiên hơi bị nhỏ so vpwis suy nghĩ.",5,positive
5178,"sản phẩm tốt, shop giao hàng nhanh, tin tưởng chất lượng của Tefal.",5,positive
5179,"Sản phẩm tốt,đẹp,đóng gói cẩn thận,giao hàng nhanh.Phủ lớp sơn chống dính dễ dàng làm sạch",5,positive
5180,Sản phẩm tốt. Đóng gói kỹ lưỡng. Cảm ơn shop,5,positive
5181,sản phẩm tốt. mẫu mã đẹp. đóng gói cẩn thận. hài lòng,5,positive
5182,"Sản phẩm tốt. Nấu ăn dễ dàng. Tuy nhiên nấu hơi lâu, không nhanh như kỳ vọng. Hình thức đẹp. ok",4,positive
5183,sản phẩm tốt. shop gói bọc rất cẩm thận. tks,5,positive
5184,sản phẩm tốt.gửi hàng nhanh,5,positive
5185,"Sản phẩm tương đối ổn. 
Ai mua kèm theo chương trình khuyến mãi thì nhớ hỏi có nhận được quà kèm theo ko nhé. Chứ như tui vẫn trong khung giờ khuyến mãi nhưng khi nhận hàng ko có kèm theo sản phẩm khuyến mãi đâu ạ. Nhắn hỏi bên Tefal thì bảo hết xuất. Chán chả buồn nói. 
Nhận hàng nhìn xong muốn quăng thùng rác. 
",1,negative
5186,"Sản phẩm tuyệt vời, dày dặn xịn sò. khu vực khác để tổ chức thế là khổ sở người ta nhanh thế còn không thì anh phải có hôm 15 với 57 phút đấy nếu mà thật thì nó phải nhấn ga tí đúng không đáng lẽ là chậm lại tí nữa thì thôi cứ khoảng tầm 17 phút",5,positive
5187,"Sản phẩm tuyệt vời, nhà cung cấp càng tuyệt vời. Giao hàng nhanh. Đóng gói đẹp , chắc chắn",5,positive
5188,sản phẩm tuyệt vời. dùng rất thích. chiên được rất nhiều món ngon. mua được giá km nên rất rẻ. cảm ơn shop nhiều lắm. ủng hộ shop dài dài.,5,positive
5189,Sản phẩm ưng quà tặng cũng ưng Cảm ơn shop Sẽ ủng hộ shop ...............................,5,positive
5190,"Sản phẩm vận chuyện rất nhanh. 2 ngày đã có hàng. Giá cả khi sales rất tốt, mình mở hộp làm sữa bắp ngay. Sản phẩm cứng cáp, rất đẹp, chất lượng khỏi chê",5,positive
5191,sản phẩm xài ok cám ơn shop,5,positive
5192,Sản phẩm xài rất tốt. Giao hàng nhanh,5,positive
5193,Sản phẩm xinh,5,positive
5194,"Sản phẩm xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển đã cho tôi có cơ hội dùng sản phẩm tốt như thế này 🥴",5,positive
5195,sản phẩm y như hình ,5,positive
5196,"Sản phẩm y như hình và mô tả, shop đóng gói hàng khá kĩ, giao hàng đúng với thời gian dự kiến, shipper thân thiện",5,positive
5197,sản phâmt tốt. ship hàng nhanh chóng.,5,positive
5198,"sản phẩn đẹp, đóng gói kỹ, chưa sử dụng nên chưa biết thế nào",5,positive
5199,"Săn sale 11.11 còn có 1.450k, hàng xịn xò nha quý zị, đẹp mắt, chắc tay, đóng gói chắc chắn lắm luôn",5,positive
5200,"Săn sale 11.11 nên giá siêu ổn. Chỉ 3tr4 cho cái nồi. Chưa kể có máy xay tặng kèm và hy vọng quà khung giờ là máy vắt cam về sớm. Nồi đẹp, dễ xài. Thử hầm xương bò thì thấy nồi có cơ chế khá lạ. Siêu ổn. 2 lòng nồi chắc chắn đẹp. lại có nhiều chức năng.",5,positive
5201,"Săn sale 12.12 nhận hàng 15.12. Shop đóng gói hàng cẩn thận, giao hàng khá nhanh. Hình thức, thiết kế tạm ổn. Mình có nấu thử cơm gạo lức tím than với chế độ nấu cơm niêu thì mất khoảng 1h. Cơm nấu không bị dính vào lòng nồi. Điểm trừ là lúc mở nắp nồi nếu không bật nhanh nắp lên hơi nước đọng lại sẽ chảy hết xuống cơm, mở nhanh nước tràn ra 2 bên thành nồi thì nấu xong vệ sinh là ổn. Nồi có 6 chế độ nấu thôi. Mức giá hơn 1tr1 mà có tặng cả 1 nồi nấu 20cm thì cũng không đòi hỏi gì hơn. ",5,positive
5202,Săn sale 9.9 giá tốt! Mùa dịch nhưng giao hàng nhanh! Máy chưa sử dụng nên chưa đánh giá được chất lượng! Nhưng tin tưởng hàng củ Tefal,5,positive
5203,"săn sale 9.9 nên giá chỉ còn 200 mấy, hàng tefal tốt chất lượng, sau 10 ngày đặt cũng đã có hàng, rất hài lòng",5,positive
5204,"Săn sale đc giá tốt, đc tặng thêm chảo nữa, hàng Tefal thì xịn khỏi bàn rồi he he .............",5,positive
5205,"săn sale được nồi và tặng thêm máy xay thịt. Nồi đẹp và sang,lòng khá rộng,cảm ứng nhạy dùng rất ok
tạm thời mình rất hài lòng với nồi",5,positive
